"chamber","district_number","n_white","n_hispanic","n_black","n_asian","n_native","n_pacific","n_total_demo","pct_white","pct_hispanic","pct_black","pct_asian","pct_napi","source_demo","year_demo","avg_pct_D","avg_pct_R","avg_party_lean","avg_party_lean_points_abs","avg_party_lean_points_R","pct_D_20_PRES","pct_D_22_SEN","pct_D_22_GOV","pct_D_24_PRES","pct_D_24_SEN","pct_R_20_PRES","pct_R_22_SEN","pct_R_22_GOV","pct_R_24_PRES","pct_R_24_SEN","incumb_people_id","rank_partisan_dist_R","rank_partisan_dist_D"
"House",31,121753,12030,10817,3612,1129,104,149738,0.81310689337376,0.0803403277725093,0.0722395116804018,0.0241221333262098,0.00823438272182078,"CVAP",24,0.359308310836172,0.625443887519518,"R",26.6,26.6,0.382922218636175,0.348569250255162,0.334169217342135,0.362462836137048,0.368621565458324,0.602425192493891,0.640129855756816,0.65927892711829,0.623137057476942,0.607971600092357,1683,38,83
"House",32,118616,13328,10290,4597,1002,136,148513,0.798691023681429,0.0897429854625521,0.0692868637762351,0.0309535192205396,0.00766262886077313,"CVAP",24,0.384210432605535,0.601113393350696,"R",21.7,21.7,0.411556541488406,0.370335114801477,0.356066250214912,0.392986075296545,0.389707314482002,0.573733692494586,0.618712296717664,0.637755745314918,0.592040279368187,0.589018538520106,1735,46,75
"House",33,95101,23553,23234,5038,1059,32,148795,0.639141100171377,0.158291609261064,0.156147720017474,0.0338586646056655,0.00733223562619712,"CVAP",24,0.43067926999013,0.552718031260977,"R",12.2,12.2,0.463411464840822,0.417737381885227,0.401269484865495,0.435494606605196,0.438873687876225,0.521425358588635,0.569745333026043,0.591202844106683,0.549695581527378,0.534839062733197,1616,65,55
"House",34,124792,15211,10926,2455,915,68,154484,0.80779886590197,0.0984632712772844,0.0707257709536263,0.015891613370964,0.00636311851065482,"CVAP",24,0.34862749676643,0.64054560638156,"R",29.2,29.2,0.382861635220126,0.32927995627818,0.317256028989129,0.355014995584391,0.358192110478188,0.606845948095135,0.661372227535638,0.678029829722945,0.633985327935506,0.626407414977472,1641,33,88
"House",35,65540,43032,14987,8384,806,99,133819,0.489766027245757,0.321568686061023,0.111994559815871,0.0626517908518222,0.00676286625964923,"CVAP",24,0.465595811736412,0.518027323664555,"R",5.2,5.2,0.51742740431578,0.460185581257609,0.43694190004769,0.471056022966587,0.463764420931863,0.46873057454933,0.528182685663519,0.555871663733987,0.511698081577486,0.512174134744088,1632,78,43
"House",36,76735,27529,21397,6075,746,75,133193,0.576118865105524,0.20668503600039,0.160646580526004,0.045610505056572,0.00616398759694579,"CVAP",24,0.470763902024447,0.513946362879465,"R",4.3,4.3,0.514795140053446,0.459044692914383,0.437692855447425,0.475906509392748,0.476897982734515,0.471702604161032,0.529520762725286,0.555043911701875,0.506454783748362,0.502929362419831,1688,80,41
"House",37,76227,35065,14233,7360,1118,122,134293,0.567617076094808,0.261108173918224,0.105984675299532,0.0548055371463889,0.00923354158444595,"CVAP",24,0.498549007859172,0.483343801211318,"D",1.5,-1.5,0.546233357333756,0.489885243489775,0.469522058823529,0.504809783303912,0.498632670069799,0.436474134459319,0.496671325584817,0.521488970588235,0.476386010694093,0.476052192936764,12371,87,34
"House",38,82139,32114,16299,4826,647,76,136458,0.601936126866875,0.235339811517097,0.119443345205118,0.0353661932609301,0.0052983335531812,"CVAP",24,0.493345490748963,0.491020740907819,"D",0.2,-0.2,0.531169537252649,0.481635647655981,0.462316671655193,0.500075450547555,0.498596675875981,0.453617553829899,0.506745324688937,0.529571984435798,0.483465551435716,0.480101302460203,1727,85,36
"House",39,73052,26015,23633,4648,793,114,128598,0.568064822158976,0.202297080825518,0.183774242212165,0.0361436414252166,0.00705298682716683,"CVAP",24,0.464033240508389,0.52169190038126,"R",5.8,5.8,0.500157610408809,0.447535563244906,0.425703305149885,0.476161685006651,0.470915855370152,0.487385732453614,0.54323721645521,0.567194465795542,0.50854705552563,0.508755318911934,15712,77,44
"House",40,38373,20913,61937,5457,560,292,127653,0.300603981105027,0.16382693708726,0.485198154371617,0.0427487015581302,0.00667434372870203,"CVAP",24,0.660193926059575,0.324372181043255,"D",33.6,-33.6,0.705913022553174,0.657135100895846,0.631127506450007,0.669025617909999,0.656519756838906,0.282522960922982,0.332051398063524,0.358643009097904,0.31722635414319,0.320060790273556,1680,110,11
