"people_id","party","legislator_name","last_name","ballotpedia","district_number","chamber","termination_date","setting_party_loyalty","leg_party_loyalty","leg_n_votes_denom_loyalty","leg_n_votes_party_line_partisan","leg_n_votes_party_line_bipartisan","leg_n_votes_cross_party","leg_n_votes_absent_nv","leg_n_votes_independent","leg_n_votes_other","leg_party_independence","rank_independent_all","rank_independent_R","rank_independent_D","rank_partisan_leg_R","rank_partisan_leg_D","n_white","n_hispanic","n_black","n_asian","n_native","n_pacific","n_total_demo","pct_white","pct_hispanic","pct_black","pct_asian","pct_napi","source_demo","year_demo","avg_pct_D","avg_pct_R","avg_party_lean","avg_party_lean_points_abs","avg_party_lean_points_R","pct_D_20_PRES","pct_D_22_GOV","pct_R_20_PRES","pct_R_22_GOV","incumb_people_id","rank_partisan_dist_R","rank_partisan_dist_D"
23359,"R","Adam Anderson","Anderson","http://ballotpedia.org/Adam_Anderson",57,"House",NA,"partisan_cross",1,72,72,489,0,106,0,0,0,115,82,NA,33,NA,123338,10473,6106,3529,607,35,144207,0.855284417538677,0.072624768561859,0.0423419112803123,0.0244717662804163,0.00445193367867024,"CVAP",22,0.408191031782565,0.583194296232064,"R",17.5,17.5,0.433081965511874,0.383300098053257,0.554767628898075,0.611620963566054,23359,50,72
23360,"R","Jessica Baker","Baker","http://ballotpedia.org/Jessica_Baker",17,"House",NA,"partisan_cross",0.952941176470588,85,81,485,4,62,3,0,0.0047244094488189,44,18,NA,79,NA,86150,13595,21998,9373,1065,194,133222,0.64666496524598,0.102047709837714,0.165122877602798,0.0703562474666346,0.00945039107654892,"CVAP",22,0.41798531303511,0.569907808648821,"R",15.2,15.2,0.456646150523702,0.379324475546519,0.526390238635137,0.613425378662506,23360,56,65
23361,"D","Gallop Franklin","Franklin","http://ballotpedia.org/Gallop_Franklin",8,"House",NA,"partisan_cross",0.714285714285714,63,45,441,18,44,1,6,0.0018018018018018,65,NA,30,NA,28,56291,8665,71405,2265,1443,62,140405,0.400918770699049,0.061714326412877,0.508564509810904,0.0161319041344681,0.0107189914889071,"CVAP",22,0.714687999119102,0.272900037891596,"D",44.2,-44.2,0.740192993496958,0.689183004741245,0.245600540754726,0.300199535028466,23361,112,9
24808,"R","Rachel Plakon","Plakon","http://ballotpedia.org/Rachel_Plakon",36,"House",NA,"partisan_cross",0.965116279069767,86,83,515,3,17,5,1,0.00801282051282051,30,8,NA,70,NA,76841,23693,20927,5186,833,8,128063,0.600024987701366,0.18501050264323,0.163411758275224,0.0404956935258428,0.00656708026518198,"CVAP",22,0.476231832216635,0.513389592088656,"R",3.7,3.7,0.514770808985846,0.437692855447425,0.471735272475436,0.555043911701875,24808,76,45
24809,"R","Susan Plasencia","Plasencia","http://ballotpedia.org/Susan_Plasencia",37,"House",NA,"partisan_cross",0.964912280701754,57,55,273,2,290,2,0,0.00321543408360129,56,28,NA,71,NA,80191,32981,14106,6874,730,65,135177,0.59322961746451,0.24398381381448,0.104352071728179,0.0508518460980788,0.00588117801105218,"CVAP",22,0.507921551263386,0.478937287256553,"D",2.9,-2.9,0.546321043703243,0.469522058823529,0.436385603924871,0.521488970588235,24809,83,38
24810,"R","Paula Stark","Stark","http://ballotpedia.org/Paula_Stark",47,"House",NA,"partisan_cross",0.909090909090909,66,60,365,6,177,0,0,0,118,85,NA,84,NA,37270,70359,10746,3489,581,210,122856,0.303363287100345,0.572694862277789,0.087468255518656,0.0283991013869896,0.00643843198541382,"CVAP",22,0.506567742414888,0.482399436602821,"D",2.4,-2.4,0.55958334349767,0.453552141332105,0.428963481570024,0.535835391635618,24810,82,39
24962,"R","Ryan Chamberlin","Chamberlin","http://ballotpedia.org/",24,"House",NA,"partisan_cross",0.988235294117647,85,84,474,1,16,2,0,0.00346620450606586,51,24,NA,50,NA,101937,19012,15148,2863,725,0,140099,0.727606906544658,0.135704037858943,0.108123541210144,0.0204355491473886,0.00517491202649555,"CVAP",22,0.346673136460059,0.645471622935069,"R",29.9,29.9,0.378880282978594,0.314465989941524,0.611006078347665,0.679937167522473,24962,26,94
24994,"R","Mike Redondo","Redondo","http://ballotpedia.org/Mike_Redondo",118,"House",NA,"partisan_cross",1,83,83,475,0,1,1,0,0.00178571428571429,67,37,NA,27,NA,14861,95354,6387,2015,226,20,119330,0.124536998240174,0.799078186541524,0.0535238414480851,0.0168859465348194,0.00206151009804743,"CVAP",22,0.363291651333826,0.630537520683095,"R",26.7,26.7,0.41570616927205,0.310877133395602,0.578014839277373,0.683060202088817,24994,36,85
25364,"R","Jon Albert","Albert","http://ballotpedia.org/Jon_Albert",48,"House",NA,"partisan_cross",1,99,99,533,0,11,0,0,0,90,58,NA,7,NA,79507,30892,21361,1908,990,95,134975,0.589049824041489,0.228872013335803,0.158258936840156,0.0141359511020559,0.00803852565289868,"CVAP",22,0.408327870091157,0.583283518236879,"R",17.5,17.5,0.446507948886487,0.370147791295828,0.543198048150087,0.623368988323671,25364,49,71
25365,"D","Jose Alvarez","Alvarez","http://ballotpedia.org/Jose_A._Alvarez",46,"House",NA,"partisan_cross",0.48936170212766,94,46,432,48,43,6,1,0.0104166666666667,24,NA,20,NA,32,26536,64060,15266,3017,483,4,110168,0.240868491758042,0.581475564592259,0.13857018371941,0.0273854476799071,0.0044205213855203,"CVAP",22,0.599887869287207,0.387728335354317,"D",21.2,-21.2,0.647129116875547,0.552646621698868,0.341707956863888,0.433748713844747,25365,102,19
25366,"D","Wallace Aristide","Aristide","http://ballotpedia.org/Wallace_Aristide",107,"House",NA,"partisan_cross",0.901960784313726,102,92,474,10,26,11,1,0.0179153094462541,15,NA,13,NA,19,14307,35331,63135,1894,523,60,115510,0.123859406112025,0.305869621677777,0.546576054021297,0.0163968487576833,0.00504718206215912,"CVAP",22,0.744822689509636,0.24633123141181,"D",49.8,-49.8,0.769500404940271,0.720144974079002,0.223451103462239,0.26921135936138,25366,117,4
25367,"R","Yvette Benarroch","Benarroch","http://ballotpedia.org/Yvette_Benarroch",81,"House",NA,"partisan_cross",0.96551724137931,87,84,432,3,76,1,0,0.00167785234899329,70,39,NA,69,NA,119010,13917,5630,2201,537,25,141400,0.841654879773692,0.0984229137199434,0.0398161244695898,0.0155657708628006,0.00397454031117397,"CVAP",22,0.328971636192899,0.66582358340114,"R",33.7,33.7,0.370821310437047,0.287121961948752,0.621463509043564,0.710183657758716,25367,20,101
25368,"R","Omar Blanco","Blanco","http://ballotpedia.org/Omar_Blanco",115,"House",NA,"partisan_cross",0.988505747126437,87,86,501,1,29,1,0,0.00161812297734628,75,43,NA,48,NA,33449,75952,6548,2994,300,30,119795,0.27921866521975,0.634016444759798,0.0546600442422472,0.0249926958554197,0.00275470595600818,"CVAP",22,0.44862389504802,0.544783743561384,"R",9.6,9.6,0.48696558915537,0.41028220094067,0.505318039624609,0.584249447498158,25368,66,55
25369,"R","Erika Booth","Booth","http://ballotpedia.org/Erika_Booth",35,"House",NA,"partisan_cross",0.97752808988764,89,87,457,2,27,0,0,0,99,67,NA,61,NA,65574,37127,12372,6795,648,60,123158,0.532438006463242,0.301458289351889,0.100456324396304,0.0551730297666412,0.005748713035288,"CVAP",22,0.477438622941974,0.512042519037566,"R",3.5,3.5,0.517935345836258,0.43694190004769,0.468213374341145,0.555871663733987,25369,77,44
25370,"R","Nan Cobb","Cobb","http://ballotpedia.org/Nan_Cobb",26,"House",NA,"partisan_cross",0.989473684210526,95,94,551,1,6,0,0,0,93,61,NA,41,NA,110624,13007,14750,1969,1242,385,141951,0.779311170756106,0.091630210424724,0.103909095392072,0.0138709836492874,0.011461701573078,"CVAP",22,0.34335955791266,0.649041226122709,"R",30.6,30.6,0.374646441366884,0.312072674458436,0.616553877097781,0.681528575147637,25370,24,97
25371,"R","William Conerly","Conerly","http://ballotpedia.org/Bill_Conerly",72,"House",NA,"partisan_cross",1,92,92,470,0,3,0,0,0,95,63,NA,15,NA,112986,13196,6776,3367,807,115,137436,0.822099013358945,0.0960155999883582,0.0493029482813819,0.0244986757472569,0.00670857708315143,"CVAP",22,0.369183631625133,0.623945414740717,"R",25.5,25.5,0.400703716199933,0.337663547050333,0.589453896948956,0.658436932532477,25371,38,83
25372,"R","Richard Gentry","Gentry","http://ballotpedia.org/Richard_Gentry",27,"House",NA,"partisan_cross",0.981981981981982,111,109,541,2,14,1,0,0.00149925037481259,80,48,NA,54,NA,116981,19269,7982,2659,911,10,147753,0.791733501181025,0.130413595663032,0.0540225917578662,0.0179962504991438,0.00623337597206148,"CVAP",22,0.305093259634381,0.686838379165634,"R",38.2,38.2,0.335486083888671,0.274700435380091,0.654233633869071,0.719443124462196,25372,13,108
25373,"R","Anne Gerwig","Gerwig","http://ballotpedia.org/Anne_Gerwig",93,"House",NA,"partisan_cross",0.956521739130435,92,88,511,4,14,5,1,0.00802568218298555,29,7,NA,76,NA,73821,27521,18371,4754,414,80,125254,0.589370399348524,0.219721525859454,0.146669966627812,0.0379548756925926,0.00394398582081211,"CVAP",22,0.514147634162329,0.479337878824552,"D",3.5,-3.5,0.549187287104001,0.479107981220657,0.442537259996522,0.516138497652582,25373,86,35
25374,"R","Sam Greco","Greco","http://ballotpedia.org/Sam_Greco",19,"House",NA,"partisan_cross",1,99,99,513,0,25,2,0,0.00312989045383412,58,30,NA,8,NA,117893,12049,13077,3005,1017,80,147250,0.800631578947368,0.0818268251273345,0.0888081494057725,0.0204074702886248,0.00744991511035654,"CVAP",22,0.376518572936154,0.615551398303205,"R",23.9,23.9,0.409758548599833,0.343278597272474,0.579958905707441,0.65114389089897,25374,40,81
25375,"R","J.J. Grow","Grow","http://ballotpedia.org/J.J._Grow",23,"House",NA,"partisan_cross",0.987951807228916,83,82,464,1,32,1,0,0.00172413793103448,68,38,NA,52,NA,130818,8983,4072,2013,1480,65,148170,0.882891273537153,0.0606263076196261,0.0274819464129041,0.0135857461024499,0.010427211986232,"CVAP",22,0.271801374918337,0.720264440137264,"R",44.8,44.8,0.291898774470794,0.251703975365879,0.697999269738136,0.742529610536392,25375,8,113
25376,"R","Chad Johnson","Johnson","http://ballotpedia.org/Chad_Johnson_(Florida)",22,"House",NA,"partisan_cross",0.964705882352941,85,82,486,3,26,1,0,0.00167224080267559,71,40,NA,72,NA,114104,12881,13278,7150,1109,28,148694,0.767374608255881,0.086627570715698,0.0892974834223304,0.0480853296030775,0.00764657619002784,"CVAP",22,0.46045495169545,0.529021095480243,"R",6.9,6.9,0.487520268993166,0.433389634397734,0.498134755230146,0.55990743573034,25376,71,50
25377,"R","Kim Kendall","Kendall","http://ballotpedia.org/Kim_Kendall",18,"House",NA,"partisan_cross",0.978260869565217,92,90,509,2,25,2,0,0.00318471337579618,57,29,NA,58,NA,108349,9552,6473,5450,794,4,130756,0.828635014836795,0.0730520970357001,0.0495044204472452,0.0416806876931078,0.00610297041818349,"CVAP",22,0.307787741516965,0.683462582019039,"R",37.6,37.6,0.34080786361542,0.274767619418511,0.646325022611307,0.720600141426771,25377,15,106
25378,"R","Jennifer Kincart Jonsson","Kincart Jonsson","http://ballotpedia.org/Jennifer_Kincart_Jonsson",49,"House",NA,"partisan_cross",1,78,78,467,0,4,3,0,0.00543478260869565,38,14,NA,29,NA,86116,21633,15903,2747,862,231,127813,0.673765579401156,0.169255083598695,0.124423963133641,0.0214923364602975,0.00855155578853481,"CVAP",22,0.326015292121194,0.663719232379077,"R",33.8,33.8,0.357414539626343,0.294616044616045,0.628471640791331,0.698966823966824,25378,19,102
25379,"R","Monique Miller","Miller","http://ballotpedia.org/Monique_Miller",33,"House",NA,"partisan_cross",1,71,71,399,0,26,0,0,0,116,83,NA,34,NA,94434,20757,19942,4554,1355,35,141627,0.666779639475524,0.146561037090385,0.140806484639228,0.032154885720943,0.0098145127694578,"CVAP",22,0.432421401116577,0.556226079040818,"R",12.4,12.4,0.46357331736766,0.401269484865495,0.521249313974954,0.591202844106683,25379,63,58
25380,"R","Danny Nix","Nix","http://ballotpedia.org/Danny_Nix",75,"House",NA,"partisan_cross",0.963636363636364,110,106,526,4,5,0,0,0,87,55,NA,74,NA,143424,8163,5015,2581,994,49,160310,0.894666583494479,0.0509200923211278,0.0312831389183457,0.0161000561412264,0.00650614434533092,"CVAP",22,0.347238915794295,0.646104984255777,"R",29.9,29.9,0.379117672302807,0.315360159285783,0.611380997339284,0.680828971172271,25380,27,95
25381,"R","Vanessa Oliver","Oliver","http://ballotpedia.org/Vanessa_Oliver",76,"House",NA,"partisan_cross",1,95,95,510,0,22,1,0,0.00159235668789809,78,46,NA,11,NA,122396,15071,8262,1487,904,58,148403,0.824754216558964,0.101554550784014,0.0556727289879585,0.010020013072512,0.00648234873958074,"CVAP",22,0.307230803174499,0.686847642163944,"R",38,38,0.3434538909667,0.271007715382298,0.648855421082713,0.724839863245176,25381,14,107
25382,"R","Michael Owen","Owen","http://ballotpedia.org/Michael_Owen_(Florida)",70,"House",NA,"partisan_cross",0.988235294117647,85,84,528,1,13,1,0,0.00159489633173844,77,45,NA,51,NA,89574,19818,16820,3475,647,110,130950,0.684032073310424,0.151340206185567,0.128445971744941,0.026536846124475,0.00578083237877052,"CVAP",22,0.414232639546987,0.576732748928113,"R",16.3,16.3,0.447992441175275,0.380472837918698,0.540151176494493,0.613314321361732,25382,53,68
25383,"R","Bill Partington","Partington","http://ballotpedia.org/Bill_Partington",28,"House",NA,"partisan_cross",1,86,86,483,0,1,0,0,0,103,71,NA,21,NA,107063,9945,25831,3027,1062,30,147090,0.727874090692773,0.0676116663267387,0.175613569923176,0.0205792372017132,0.00742402610646543,"CVAP",22,0.417193443425636,0.572932899559935,"R",15.6,15.6,0.45636941692132,0.378017469929953,0.531376362008828,0.614489437111043,25383,54,67
25384,"D","Mitch Rosenwald","Rosenwald","http://ballotpedia.org/Mitch_Rosenwald",98,"House",NA,"partisan_cross",0.804878048780488,82,66,451,16,52,7,0,0.0118243243243243,22,NA,19,NA,27,45869,23425,43329,1924,817,49,115663,0.396574531181104,0.202528034029897,0.374614180852995,0.0166345330831813,0.00748726904887475,"CVAP",22,0.670167700876859,0.321846748048631,"D",34.8,-34.8,0.703153579721613,0.637181822032104,0.288816531970371,0.35487696412689,25384,108,14
25385,"R","Judson Sapp","Sapp","http://ballotpedia.org/Judson_Sapp",20,"House",NA,"partisan_cross",1,111,111,483,0,21,0,0,0,86,54,NA,3,NA,113182,8320,13684,887,1550,95,137788,0.821421313902517,0.0603826167735942,0.0993119865300316,0.00643742561035794,0.011938630359683,"CVAP",22,0.25310792914941,0.73822032588801,"R",48.5,48.5,0.276534739644667,0.229681118654153,0.712139675387845,0.764300976388175,25385,5,116
25386,"D","Leonard Spencer","Spencer","http://ballotpedia.org/Leonard_Spencer",45,"House",NA,"partisan_cross",0.905405405405405,74,67,435,7,55,2,5,0.00350262697022767,50,NA,27,NA,18,69267,20472,8447,8868,628,35,108274,0.639738071928626,0.189075863088091,0.0780150359273695,0.0819033193564475,0.00612335371372629,"CVAP",22,0.488831582385794,0.502081510349529,"R",1.3,1.3,0.521054943171471,0.456608221600118,0.4664438516995,0.537719168999558,25386,80,41
25387,"D","Debra Tendrich","Tendrich","http://ballotpedia.org/Debra_Tendrich",89,"House",NA,"partisan_cross",0.863013698630137,73,63,452,10,70,4,1,0.00666666666666667,34,NA,23,NA,22,37154,39212,16024,2808,340,140,96210,0.386176073173267,0.407566780999896,0.166552333437273,0.0291861552853134,0.00498908637355784,"CVAP",22,0.540135015632875,0.450446311179202,"D",9,-9,0.590636337064356,0.489633694201394,0.399632055844982,0.501260566513421,25387,91,30
25388,"R","Meg Weinberger","Weinberger","http://ballotpedia.org/Meg_Weinberger",94,"House",NA,"partisan_cross",1,117,117,555,0,17,0,0,0,83,51,NA,1,NA,78083,23007,24844,3892,802,96,130870,0.596645526094598,0.175800412623214,0.189837243065638,0.0297394360816077,0.00686177122335142,"CVAP",22,0.459047079769073,0.534730715051222,"R",7.6,7.6,0.496285965184152,0.421808194353994,0.495686760679787,0.573774669422658,25388,70,51
25389,"D","Barbara Sharief","Sharief","http://ballotpedia.org/Barbara_Sharief",35,"Senate",NA,"partisan_cross",0.846153846153846,52,44,509,8,67,4,4,0.00628930817610063,14,NA,8,NA,8,116995,147173,76231,19857,1603,214,363745,0.321640160002199,0.404604874293805,0.209572640173748,0.0545904411057197,0.00499525766677205,"CVAP",22,0.575117366604484,0.417886340237782,"D",15.7,-15.7,0.613862440624534,0.536372292584435,0.378288282531365,0.4574843979442,25389,36,5
26477,"R","Nathan Boyles","Boyles","http://ballotpedia.org/Nathan_Boyles",3,"House",NA,"partisan_cross",1,3,3,9,0,0,0,0,0,120,87,NA,37,NA,111949,7030,9983,3604,2443,49,135365,0.827015846045876,0.0519336608429062,0.0737487533705168,0.0266243120452111,0.0184094854652237,"CVAP",22,0.205604177989987,0.780475686160974,"R",57.5,57.5,0.233356541682878,0.177851814297096,0.745930006348166,0.815021365973781,23295,2,119
26478,"R","Brian Hodgers","Hodgers","http://ballotpedia.org/Brian_Hodgers",32,"House",NA,"partisan_cross",1,3,3,9,0,0,0,0,0,121,88,NA,38,NA,115149,12589,9163,4086,859,141,142766,0.806557583738425,0.088179258366838,0.0641819480828769,0.028620259725705,0.00700446885112702,"CVAP",22,0.383894024323542,0.60566997727306,"R",22.2,22.2,0.411721798432172,0.356066250214912,0.573584209231202,0.637755745314918,1678,44,77
